---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  91.5  | Lat :  38.25
---------------------------------------------------------------------------------
36717 65000 277.452 20.6604
43034 60000 273.669 24.5017
49786.2 55000 266.343 33.8316
56973.4 50000 259.106 50.3011
64708.6 45000 252.337 65.947
73136.7 40000 245.662 81.29
82394.7 35000 237.452 54.1818
92724.3 30000 229.487 29.9504
104488 25000 220.154 50.6565
111079 22500 216.426 57.4495
118355 20000 214.788 39.8978
126582 17500 214.284 20.1954
136041 15000 213.181 12.3135
147160 12500 211.627 8.88023
160624 10000 208.567 8.3818
181961 7000 209.731 4.36463
202418 5000 213.616 1.70672
234076 3000 218.944 0.520112
259852 2000 223.047 0.212991
304595 1000 227.161 0.0684469
327825 700 227.899 0.0475599
350111 500 234.496 0.0189295
385322 300 245.034 0.00377662
414216 200 251.91 0.0012447
465438 100 261.817 0.000268018
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  93  | Lat :  37.5
---------------------------------------------------------------------------------
1191.7 100000 297.885 11.2248
3302.75 97500 297.036 11.326
5462.15 95000 296.119 11.5815
7677.95 92500 295.246 11.4555
9958.21 90000 294.34 11.5146
12294.9 87500 293.423 11.2019
14704 85000 292.481 11.3052
17177.7 82500 291.582 10.6646
19731.9 80000 290.411 11.2529
22358.6 77500 289.236 11.7923
25065.9 75000 288.158 11.3491
30746.4 70000 284.071 13.8414
36733.1 65000 278.299 19.0822
43066.3 60000 272.344 26.658
49802.3 55000 266.5 35.0856
57005.6 50000 259.747 56.8285
64765 45000 253.094 68.9548
73217.2 40000 246.694 48.5068
82531.6 35000 239.207 47.9318
92917.7 30000 230.34 63.2941
104714 25000 220.366 79.637
111297 22500 216.169 77.469
118556 20000 213.869 49.4603
126735 17500 213.08 26.3322
136146 15000 212.346 13.96
147225 12500 211.036 9.82554
160673 10000 208.56 8.37008
182009 7000 209.746 4.37831
202475 5000 213.816 1.65985
234133 3000 218.737 0.534761
259852 2000 223.047 0.215249
304667 1000 226.947 0.0700338
327953 700 228.605 0.0423414
350321 500 235.732 0.0153894
385564 300 244.103 0.00421531
414329 200 250.598 0.00147739
465381 100 261.797 0.000273978
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  93.75  | Lat :  37.5
---------------------------------------------------------------------------------
1175.59 100000 297.918 9.11541
3286.64 97500 297.12 9.06815
5446.04 95000 296.306 9.12053
7669.89 92500 295.427 9.25044
9942.09 90000 294.536 9.50097
12286.8 87500 293.639 9.58272
14696 85000 292.697 9.69974
17177.7 82500 291.871 8.75832
19731.9 80000 290.92 8.97168
22366.7 77500 289.778 9.8255
25082 75000 288.639 9.92726
30770.6 70000 284.044 12.73
36749.2 65000 277.852 17.5549
43074.3 60000 272.142 22.9998
49802.3 55000 266.363 31.7359
57005.6 50000 259.65 52.6937
64765 45000 253.288 65.8318
73217.2 40000 246.797 42.4228
82531.6 35000 239.07 43.885
92917.7 30000 230.23 53.0793
104706 25000 220.419 69.0042
111297 22500 216.356 68.8596
118565 20000 214.149 45.5345
126751 17500 213.316 25.2306
136170 15000 212.432 13.3838
147257 12500 211.005 9.67124
160689 10000 208.391 8.65133
182009 7000 209.687 4.42518
202475 5000 213.741 1.67547
234133 3000 218.757 0.533296
259860 2000 223.093 0.213785
304659 1000 227.084 0.0689352
327937 700 228.391 0.0434705
350289 500 235.574 0.0157098
385516 300 244.227 0.00418861
414305 200 250.845 0.00142208
465381 100 261.802 0.000273144
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  94.5  | Lat :  37.5
---------------------------------------------------------------------------------
1240.05 100000 297.72 9.10759
3351.1 97500 296.869 9.15799
5510.5 95000 296.009 9.13811
7734.35 92500 295.107 9.19184
10006.6 90000 294.157 9.03613
12343.2 87500 293.24 8.99679
14744.3 85000 292.318 8.87553
17226 82500 291.366 8.66652
19772.2 80000 290.367 8.81543
22398.9 77500 289.234 9.47199
25106.2 75000 288.081 9.80226
30778.7 70000 284.271 11.5582
36765.3 65000 277.79 16.3186
43082.4 60000 271.954 20.1482
49810.3 55000 266.121 30.5074
57005.6 50000 259.738 47.975
64765 45000 253.455 63.5193
73225.3 40000 246.654 48.288
82531.6 35000 238.85 39.9397
92909.6 30000 230.148 41.7551
104698 25000 220.496 59.0432
111289 22500 216.59 61.2112
118565 20000 214.491 41.6126
126767 17500 213.613 23.6369
136202 15000 212.557 12.8467
147281 12500 211.003 9.59507
160713 10000 208.225 8.84274
182017 7000 209.61 4.47792
202475 5000 213.668 1.69305
234133 3000 218.752 0.533784
259868 2000 223.111 0.212869
304651 1000 227.245 0.0676535
327921 700 228.17 0.0446912
350248 500 235.333 0.0162439
385459 300 244.366 0.00413139
414281 200 251.114 0.00136295
465389 100 261.82 0.000271832
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  95.25  | Lat :  37.5
---------------------------------------------------------------------------------
1401.2 100000 297.444 12.4142
3504.19 97500 296.467 12.576
5663.59 95000 295.458 12.3803
7871.33 92500 294.488 12.0825
10143.5 90000 293.447 12.1045
12472.1 87500 292.415 11.6608
14865.2 85000 291.355 12.0181
17322.7 82500 290.193 12.1529
19860.8 80000 289.042 12.0635
22463.4 77500 287.841 12.3919
25154.6 75000 286.621 12.353
30794.8 70000 283.621 12.9859
36765.3 65000 277.878 16.8518
43082.4 60000 271.941 19.6208
49810.3 55000 265.991 29.0445
57005.6 50000 259.873 39.9437
64773 45000 253.468 60.4216
73233.3 40000 246.491 57.4033
82531.6 35000 238.64 35.549
92901.6 30000 230.073 32.1887
104682 25000 220.589 51.6135
111281 22500 216.865 54.7932
118573 20000 214.905 37.9446
126791 17500 213.953 21.5431
136235 15000 212.701 12.7412
147322 12500 211.008 9.66148
160745 10000 208.031 9.08883
182033 7000 209.53 4.5326
202483 5000 213.607 1.70868
234133 3000 218.766 0.533784
259876 2000 223.071 0.213357
304659 1000 227.405 0.0663717
327921 700 227.963 0.0459424
350224 500 235.016 0.0170374
385411 300 244.513 0.0040551
414257 200 251.418 0.00130764
465414 100 261.846 0.000270044
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  96  | Lat :  37.5
---------------------------------------------------------------------------------
1514 100000 297.241 14.7814
3625.05 97500 296.207 14.8357
5776.39 95000 295.145 14.6928
7984.13 92500 294.04 14.4848
10248.3 90000 292.931 14.9053
12568.8 87500 291.743 14.8151
14953.8 85000 290.566 14.6255
17403.3 82500 289.28 14.7564
19925.3 80000 288.167 14.5186
22519.8 77500 286.917 14.9759
25194.8 75000 285.616 14.7144
30794.8 70000 282.563 14.4742
36757.3 65000 278.131 17.4065
43082.4 60000 272.179 21.6833
49810.3 55000 265.88 30.1207
57005.6 50000 259.879 37.8402
64765 45000 253.365 61.6482
73225.3 40000 246.396 63.3154
82515.5 35000 238.431 36.5256
92877.4 30000 229.998 27.3957
104665 25000 220.732 46.3479
111273 22500 217.227 49.176
